player_id,season,position,time_in_role,league,total_time,role_share
HectBr00,2021,DT,52.0,NFL,52.0,1.0
HectBr00,2023,DT,37.0,NFL,37.0,1.0
HectBr00,2024,DT,131.0,NFL,131.0,1.0
HedlLo00,2023,P,153.0,NFL,153.0,1.0
HeenBe00,2015,LB,548.0,NFL,548.0,1.0
HeenBe00,2016,LB,166.0,NFL,166.0,1.0
HeenBe00,2017,LB,115.0,NFL,115.0,1.0
HeflJa00,2021,DT,30.0,NFL,30.0,1.0
HeflJa00,2022,DT,23.0,NFL,23.0,1.0
HeflJa00,2023,DT,17.0,NFL,17.0,1.0
HeinTa00,2017,QB,9.0,NFL,9.0,1.0
HeinTa00,2018,QB,92.0,NFL,92.0,1.0
HeinTa00,2020,QB,97.0,NFL,97.0,1.0
HeinTa00,2021,QB,1019.0,NFL,1019.0,1.0
HeinTa00,2022,QB,614.0,NFL,614.0,1.0
HeinTa00,2023,QB,271.0,NFL,271.0,1.0
HeinTa00,2024,QB,22.0,NFL,22.0,1.0
HekkJo00,2013,P,147.0,NFL,147.0,1.0
HekkJo00,2014,P,151.0,NFL,151.0,1.0
HekkJo00,2015,P,165.0,NFL,165.0,1.0
HekkJo00,2016,P,146.0,NFL,146.0,1.0
HekkJo00,2017,P,170.0,NFL,170.0,1.0
HekkJo00,2018,P,182.0,NFL,182.0,1.0
HekkJo00,2019,P,159.0,NFL,159.0,1.0
HekkJo00,2020,P,163.0,NFL,163.0,1.0
HekkJo00,2021,P,177.0,NFL,177.0,1.0
HekkJo00,2022,P,154.0,NFL,154.0,1.0
HekkJo00,2023,P,140.0,NFL,140.0,1.0
HekkJo00,2024,P,143.0,NFL,143.0,1.0
HelfCo00,2014,TE,392.0,NFL,392.0,1.0
HelfCo00,2015,TE,449.0,NFL,449.0,1.0
HellDe00,2023,SS,590.0,NFL,590.0,1.0
HelmDa01,2020,TE,71.0,NFL,71.0,1.0
HelmDa01,2021,TE,175.0,NFL,175.0,1.0
HeluRo00,2013,RB,592.0,NFL,592.0,1.0
HeluRo00,2014,RB,407.0,NFL,407.0,1.0
HeluRo00,2015,RB,143.0,NFL,143.0,1.0
HemiJu00,2013,WR,664.0,NFL,664.0,1.0
HemiJu00,2014,WR,480.0,NFL,480.0,1.0
HemiTe00,2016,TE,126.0,NFL,126.0,1.0
HemiTe00,2018,TE,78.0,NFL,78.0,1.0
HemiTe00,2020,TE,159.0,NFL,159.0,1.0
HemiTe00,2021,TE,31.0,NFL,31.0,1.0
HendA.00,2016,SS,10.0,NFL,10.0,1.0
HendCJ00,2020,CB,351.0,NFL,474.0,0.740506329113924
HendCJ00,2020,DB,123.0,NFL,474.0,0.25949367088607594
HendCJ00,2021,CB,429.0,NFL,429.0,1.0
HendCJ00,2022,CB,874.0,NFL,874.0,1.0
HendCJ00,2023,CB,462.0,NFL,462.0,1.0
HendDa00,2019,RB,129.0,NFL,129.0,1.0
HendDa00,2020,RB,347.0,NFL,347.0,1.0
HendDa00,2021,RB,529.0,NFL,529.0,1.0
HendDa00,2022,RB,331.0,NFL,331.0,1.0
HendDa00,2023,RB,126.0,NFL,126.0,1.0
HendDe01,2017,RB,83.0,NFL,83.0,1.0
HendDe01,2018,RB,4.0,NFL,4.0,1.0
HendEr99,2013,LB,925.0,NFL,925.0,1.0
HendEr99,2015,LB,455.0,NFL,455.0,1.0
HendEr99,2016,LB,210.0,NFL,210.0,1.0
HendPe01,2022,TE,620.0,NFL,620.0,1.0
HendPe01,2023,TE,282.0,NFL,282.0,1.0
HendPe01,2024,TE,224.0,NFL,224.0,1.0
HendQu00,2018,WR,26.0,NFL,26.0,1.0
HendSe00,2014,T,1131.0,NFL,1131.0,1.0
HendSe00,2015,T,631.0,NFL,631.0,1.0
HendSe00,2016,T,38.0,NFL,38.0,1.0
HendSe00,2017,T,75.0,NFL,75.0,1.0
HendSe00,2018,T,11.0,NFL,11.0,1.0
HendSe00,2019,T,87.0,NFL,87.0,1.0
HendTr00,2017,DE,414.0,NFL,414.0,1.0
HendTr00,2018,DE,208.0,NFL,208.0,1.0
HendTr00,2019,DE,571.0,NFL,571.0,1.0
HendTr00,2020,DE,648.0,NFL,648.0,1.0
HendTr00,2021,DE,939.0,NFL,939.0,1.0
HendTr00,2022,DE,733.0,NFL,733.0,1.0
HendTr00,2023,DE,749.0,NFL,749.0,1.0
HendTr00,2024,DE,826.0,NFL,826.0,1.0
HendTr01,2019,SS,67.0,NFL,67.0,1.0
HendTr01,2020,DB,12.0,NFL,30.0,0.4
HendTr01,2020,S,18.0,NFL,30.0,0.6
HendTr01,2021,SS,86.0,NFL,86.0,1.0
HeneAl00,2013,K,175.0,NFL,175.0,1.0
HeneAl00,2014,K,10.0,NFL,10.0,1.0
HenlDa00,2023,LB,318.0,NFL,318.0,1.0
HenlDa00,2024,LB,1240.0,NFL,1240.0,1.0
HennCh01,2013,QB,898.0,NFL,898.0,1.0
HennCh01,2014,QB,141.0,NFL,141.0,1.0
HennCh01,2016,QB,1.0,NFL,1.0,1.0
HennCh01,2017,QB,23.0,NFL,23.0,1.0
HennCh01,2018,QB,13.0,NFL,13.0,1.0
HennCh01,2020,QB,94.0,NFL,94.0,1.0
HennCh01,2021,QB,31.0,NFL,31.0,1.0
HennCh01,2022,QB,31.0,NFL,31.0,1.0
HennMa00,2020,C,18.0,NFL,259.0,0.0694980694980695
HennMa00,2020,OL,241.0,NFL,259.0,0.9305019305019305
HennMa00,2021,C,991.0,NFL,991.0,1.0
HennMa00,2022,C,196.0,NFL,196.0,1.0
HennMa00,2024,C,45.0,NFL,45.0,1.0
HennMa01,2022,DE,422.0,NFL,422.0,1.0
HennMa01,2023,DE,406.0,NFL,406.0,1.0
HennTh00,2017,LS,150.0,NFL,150.0,1.0
HennTh00,2018,LS,152.0,NFL,152.0,1.0
HennTh00,2019,LS,147.0,NFL,147.0,1.0
HennTh00,2020,LS,137.0,NFL,137.0,1.0
HennTh00,2021,LS,129.0,NFL,129.0,1.0
HennTh00,2022,LS,155.0,NFL,155.0,1.0
HennTh00,2023,LS,158.0,NFL,158.0,1.0
HennTh00,2024,LS,125.0,NFL,125.0,1.0
HenrDe00,2016,RB,270.0,NFL,270.0,1.0
HenrDe00,2017,RB,538.0,NFL,538.0,1.0
HenrDe00,2018,RB,401.0,NFL,401.0,1.0
HenrDe00,2019,RB,723.0,NFL,723.0,1.0
HenrDe00,2020,RB,746.0,NFL,746.0,1.0
HenrDe00,2021,RB,441.0,NFL,441.0,1.0
HenrDe00,2022,RB,648.0,NFL,648.0,1.0
HenrDe00,2023,RB,558.0,NFL,558.0,1.0
HenrDe00,2024,RB,715.0,NFL,715.0,1.0
HenrHu00,2016,TE,637.0,NFL,637.0,1.0
HenrHu00,2017,TE,621.0,NFL,621.0,1.0
HenrHu00,2018,TE,14.0,NFL,14.0,1.0
HenrHu00,2019,TE,616.0,NFL,616.0,1.0
HenrHu00,2020,TE,928.0,NFL,928.0,1.0
HenrHu00,2021,TE,851.0,NFL,851.0,1.0
HenrHu00,2022,TE,821.0,NFL,821.0,1.0
HenrHu00,2023,TE,670.0,NFL,670.0,1.0
HenrHu00,2024,TE,835.0,NFL,835.0,1.0
HenrKJ00,2023,DE,360.0,NFL,360.0,1.0
HenrKJ00,2024,DE,73.0,NFL,73.0,1.0
HenrMa02,2020,C,3.0,NFL,3.0,1.0
HenrMa02,2021,C,11.0,NFL,11.0,1.0
HenrMi00,2015,TE,12.0,NFL,12.0,1.0
HenrWi00,2017,DT,671.0,NFL,671.0,1.0
HenrWi00,2018,DT,82.0,NFL,82.0,1.0
HenrWi00,2020,DL,4.0,NFL,4.0,1.0
HentHa00,2019,TE,320.0,NFL,320.0,1.0
HentHa00,2020,TE,7.0,NFL,7.0,1.0
HerbJu00,2020,QB,1097.0,NFL,1097.0,1.0
HerbJu00,2021,QB,1191.0,NFL,1191.0,1.0
HerbJu00,2022,QB,1232.0,NFL,1232.0,1.0
HerbJu00,2023,QB,838.0,NFL,838.0,1.0
HerbJu00,2024,QB,1101.0,NFL,1101.0,1.0
HerbKh00,2021,RB,467.0,NFL,467.0,1.0
HerbKh00,2022,RB,370.0,NFL,370.0,1.0
HerbKh00,2023,RB,358.0,NFL,358.0,1.0
HerbKh00,2024,RB,247.0,NFL,247.0,1.0
HerbNa01,2019,G,15.0,NFL,15.0,1.0
HerbNa01,2020,C/G,937.0,NFL,937.0,1.0
HerbNa01,2021,G,557.0,NFL,557.0,1.0
HerbNa01,2022,G,754.0,NFL,754.0,1.0
HerbNa01,2023,G,219.0,NFL,219.0,1.0
HerbNi00,2023,LB,582.0,NFL,582.0,1.0
HerbNi00,2024,LB,625.0,NFL,625.0,1.0
HergKy00,2024,G,71.0,NFL,71.0,1.0
HermGr00,2022,T,7.0,NFL,7.0,1.0
HernCh00,2018,TE,790.0,NFL,790.0,1.0
HernCh00,2019,TE,18.0,NFL,18.0,1.0
HernCh00,2020,TE,791.0,NFL,791.0,1.0
HernCh00,2021,TE,205.0,NFL,205.0,1.0
HernJa00,2015,WR,360.0,NFL,360.0,1.0
HernTr00,2018,CB,285.0,NFL,285.0,1.0
HernTr00,2019,CB,964.0,NFL,964.0,1.0
HernTr00,2020,CB,920.0,NFL,1060.0,0.8679245283018868
HernTr00,2020,DB,140.0,NFL,1060.0,0.1320754716981132
HernTr00,2021,CB,281.0,NFL,281.0,1.0
HernTr00,2022,CB,572.0,NFL,572.0,1.0
HernTr00,2023,CB,535.0,NFL,535.0,1.0
HernTr00,2024,CB,6.0,NFL,6.0,1.0
HernWi00,2018,G,1092.0,NFL,1092.0,1.0
HernWi00,2019,G,1124.0,NFL,1124.0,1.0
HernWi00,2020,G,552.0,NFL,552.0,1.0
HernWi00,2021,G,1097.0,NFL,1097.0,1.0
HernWi00,2022,G,868.0,NFL,868.0,1.0
HernWi00,2023,G,1163.0,NFL,1163.0,1.0
HernWi00,2024,G,290.0,NFL,290.0,1.0
HerrAm00,2015,LB,69.0,NFL,69.0,1.0
HerrDa00,2013,RB,99.0,NFL,99.0,1.0
HerrDa00,2014,RB,628.0,NFL,628.0,1.0
HerrDa00,2015,RB,173.0,NFL,173.0,1.0
HerrFr00,2019,DE,114.0,NFL,114.0,1.0
HerrFr00,2020,DL,110.0,NFL,110.0,1.0
HerrFr00,2021,DT,10.0,NFL,10.0,1.0
HerrJu00,2020,OL,380.0,NFL,382.0,0.9947643979057592
HerrJu00,2020,T,2.0,NFL,382.0,0.005235602094240838
HerrJu00,2021,T,525.0,NFL,525.0,1.0
HerrJu00,2022,T,24.0,NFL,24.0,1.0
HerrJu00,2023,T,22.0,NFL,22.0,1.0
HerrMa02,2022,DE,110.0,NFL,110.0,1.0
HerrMa02,2023,DE,226.0,NFL,226.0,1.0
HerrMa02,2024,DE,200.0,NFL,200.0,1.0
HerrRo00,2014,WR,130.0,NFL,130.0,1.0
HerrTo20,2013,G,1241.0,NFL,1241.0,1.0
HerrTo20,2014,G,615.0,NFL,615.0,1.0
HerrTo20,2015,G,166.0,NFL,166.0,1.0
HerrWi99,2013,LB,468.0,NFL,468.0,1.0
HerrWi99,2014,LB,292.0,NFL,292.0,1.0
HerzMa00,2013,LB,573.0,NFL,573.0,1.0
HerzMa00,2014,LB,674.0,NFL,674.0,1.0
HerzMa00,2015,LB,581.0,NFL,581.0,1.0
HerzMa00,2016,LB,444.0,NFL,444.0,1.0
HeslGa00,2021,DB,34.0,NFL,34.0,1.0
HessPa00,2021,TE,181.0,NFL,181.0,1.0
HessPa00,2022,TE,867.0,NFL,867.0,1.0
HessPa00,2023,TE,75.0,NFL,75.0,1.0
HessPa00,2024,TE,120.0,NFL,120.0,1.0
HestDe99,2013,WR,246.0,NFL,246.0,1.0
HestDe99,2014,WR,533.0,NFL,533.0,1.0
HestDe99,2015,WR,43.0,NFL,43.0,1.0
HestDe99,2016,WR,146.0,NFL,146.0,1.0
HestTr00,2017,DT,423.0,NFL,423.0,1.0
HestTr00,2018,DT,370.0,NFL,370.0,1.0
HestTr00,2019,DT,210.0,NFL,210.0,1.0
HeueJe00,2016,TE,238.0,NFL,238.0,1.0
HeueJe00,2017,TE,348.0,NFL,348.0,1.0
HeueJe00,2018,TE,555.0,NFL,555.0,1.0
HeueJe00,2019,TE,397.0,NFL,397.0,1.0
HewiNe00,2015,LB,629.0,NFL,629.0,1.0
HewiNe00,2016,LB,752.0,NFL,752.0,1.0
HewiNe00,2017,LB,126.0,NFL,126.0,1.0
HewiNe00,2018,LB,550.0,NFL,550.0,1.0
HewiNe00,2019,LB,886.0,NFL,886.0,1.0
HewiNe00,2020,LB,1321.0,NFL,1321.0,1.0
HewiNe00,2021,LB,610.0,NFL,610.0,1.0
HewiNe00,2022,LB,333.0,NFL,333.0,1.0
HewiNe00,2023,LB,416.0,NFL,416.0,1.0
HewiNe00,2024,LB,722.0,NFL,722.0,1.0
HewiRy00,2014,TE,744.0,NFL,744.0,1.0
HewiRy00,2015,TE,530.0,NFL,530.0,1.0
HewiRy00,2016,TE,435.0,NFL,435.0,1.0
HewiRy00,2017,TE,314.0,NFL,314.0,1.0
HewiRy00,2018,TE,362.0,NFL,362.0,1.0
HeywCa01,2013,DE,1016.0,NFL,1016.0,1.0
HeywCa01,2014,DE,1073.0,NFL,1073.0,1.0
HeywCa01,2015,DE,1263.0,NFL,1263.0,1.0
HeywCa01,2016,DE,409.0,NFL,409.0,1.0
HeywCa01,2017,DE,970.0,NFL,970.0,1.0
HeywCa01,2018,DT,969.0,NFL,969.0,1.0
HeywCa01,2019,DT,985.0,NFL,985.0,1.0
HeywCa01,2020,DE,126.0,NFL,985.0,0.12791878172588833
HeywCa01,2020,DT,859.0,NFL,985.0,0.8720812182741117
HeywCa01,2021,DT,1110.0,NFL,1110.0,1.0
HeywCa01,2022,DT,921.0,NFL,921.0,1.0
HeywCa01,2023,DT,564.0,NFL,564.0,1.0
HeywCa01,2024,DT,962.0,NFL,962.0,1.0
HeywCo00,2022,TE,458.0,NFL,458.0,1.0
HeywCo00,2023,TE,677.0,NFL,677.0,1.0
HeywCo00,2024,TE,531.0,NFL,531.0,1.0
HeywDa00,2013,WR,645.0,NFL,645.0,1.0
HeywDa00,2014,WR,324.0,NFL,324.0,1.0
HeywDa00,2015,WR,663.0,NFL,663.0,1.0
HeywDa00,2016,WR,425.0,NFL,425.0,1.0
HeywDa00,2017,WR,344.0,NFL,344.0,1.0
HeywDa00,2018,WR,276.0,NFL,276.0,1.0
HeywSh00,2024,LB,114.0,NFL,114.0,1.0
HickAk00,2013,DE,813.0,NFL,813.0,1.0
HickAk00,2014,DE,790.0,NFL,790.0,1.0
HickAk00,2015,DE,507.0,NFL,507.0,1.0
HickAk00,2016,DE,1009.0,NFL,1009.0,1.0
HickAk00,2017,DE,930.0,NFL,930.0,1.0
HickAk00,2018,DT,869.0,NFL,869.0,1.0
HickAk00,2019,DT,193.0,NFL,193.0,1.0
HickAk00,2020,DT,862.0,NFL,862.0,1.0
HickAk00,2021,DT,304.0,NFL,304.0,1.0
HickAk00,2022,DT,444.0,NFL,444.0,1.0
HickEl00,2022,DB,34.0,NFL,381.0,0.08923884514435695
HickEl00,2022,FS,347.0,NFL,381.0,0.910761154855643
HickEl00,2023,FS,722.0,NFL,722.0,1.0
HickEl00,2024,FS,533.0,NFL,533.0,1.0
HickFa00,2022,DB,30.0,NFL,30.0,1.0
HickFa00,2024,CB,27.0,NFL,27.0,1.0
HickJa01,2024,SS,831.0,NFL,831.0,1.0
HickJo00,2015,LB,537.0,NFL,537.0,1.0
HickJo00,2016,LB,1042.0,NFL,1042.0,1.0
HickJo00,2017,LB,287.0,NFL,287.0,1.0
HickJo00,2018,LB,828.0,NFL,828.0,1.0
HickJo00,2019,LB,1231.0,NFL,1231.0,1.0
HickJo00,2020,LB,1108.0,NFL,1108.0,1.0
HickJo00,2021,LB,1201.0,NFL,1201.0,1.0
HickJo00,2022,LB,1075.0,NFL,1075.0,1.0
HickJo00,2023,LB,846.0,NFL,846.0,1.0
HickJo00,2024,LB,615.0,NFL,615.0,1.0
HickRo00,2023,SS,365.0,NFL,365.0,1.0
HickRo00,2024,SS,518.0,NFL,518.0,1.0
HigbTy00,2016,TE,423.0,NFL,423.0,1.0
HigbTy00,2017,TE,911.0,NFL,911.0,1.0
HigbTy00,2018,TE,969.0,NFL,969.0,1.0
HigbTy00,2019,TE,737.0,NFL,737.0,1.0
HigbTy00,2020,TE,947.0,NFL,947.0,1.0
HigbTy00,2021,TE,1114.0,NFL,1114.0,1.0
HigbTy00,2022,TE,902.0,NFL,902.0,1.0
HigbTy00,2023,TE,910.0,NFL,910.0,1.0
HigbTy00,2024,TE,128.0,NFL,128.0,1.0
HiggEl00,2023,TE,303.0,NFL,303.0,1.0
HiggEl00,2024,TE,587.0,NFL,587.0,1.0
HiggRa00,2016,WR,208.0,NFL,208.0,1.0
HiggRa00,2017,WR,663.0,NFL,663.0,1.0
HiggRa00,2018,WR,495.0,NFL,495.0,1.0
HiggRa00,2019,WR,187.0,NFL,187.0,1.0
HiggRa00,2020,WR,626.0,NFL,626.0,1.0
HiggRa00,2021,WR,509.0,NFL,509.0,1.0
HiggRa00,2022,WR,12.0,NFL,12.0,1.0
HiggTe00,2020,WR,805.0,NFL,805.0,1.0
HiggTe00,2021,WR,942.0,NFL,942.0,1.0
HiggTe00,2022,WR,932.0,NFL,932.0,1.0
HiggTe00,2023,WR,574.0,NFL,574.0,1.0
HiggTe00,2024,WR,637.0,NFL,637.0,1.0
HighAl02,2020,LB,732.0,NFL,732.0,1.0
HighAl02,2021,LB,976.0,NFL,976.0,1.0
HighAl02,2022,LB,989.0,NFL,989.0,1.0
HighAl02,2023,LB,1042.0,NFL,1042.0,1.0
HighAl02,2024,LB,630.0,NFL,630.0,1.0
HighDo01,2013,LB,1097.0,NFL,1097.0,1.0
HighDo01,2014,LB,1084.0,NFL,1084.0,1.0
HighDo01,2015,LB,775.0,NFL,775.0,1.0
HighDo01,2016,LB,932.0,NFL,932.0,1.0
HighDo01,2017,LB,257.0,NFL,257.0,1.0
HighDo01,2018,LB,1045.0,NFL,1045.0,1.0
HighDo01,2019,LB,875.0,NFL,875.0,1.0
HighDo01,2021,LB,733.0,NFL,733.0,1.0
HighJo00,2020,WR,346.0,NFL,346.0,1.0
HighJo00,2021,WR,11.0,NFL,11.0,1.0
HighTi00,2015,RB,221.0,NFL,221.0,1.0
HighTi00,2016,RB,349.0,NFL,349.0,1.0
HikuCo00,2017,TE,70.0,NFL,70.0,1.0
HillB.00,2018,DT,732.0,NFL,732.0,1.0
HillB.00,2019,DE,590.0,NFL,590.0,1.0
HillB.00,2020,DL,421.0,NFL,445.0,0.946067415730337
HillB.00,2020,DT,24.0,NFL,445.0,0.05393258426966292
HillB.00,2021,DT,809.0,NFL,809.0,1.0
HillB.00,2022,DT,1058.0,NFL,1058.0,1.0
HillB.00,2023,DT,855.0,NFL,855.0,1.0
HillB.00,2024,DT,760.0,NFL,760.0,1.0
HillBr01,2016,RB,47.0,NFL,47.0,1.0
HillBr01,2017,RB,15.0,NFL,15.0,1.0
HillBr02,2017,RB,143.0,NFL,143.0,1.0
HillBr02,2018,RB,153.0,NFL,153.0,1.0
HillBr02,2019,RB,370.0,NFL,370.0,1.0
HillBr02,2020,RB,435.0,NFL,435.0,1.0
HillBr02,2021,RB,46.0,NFL,46.0,1.0
HillBr03,2023,SS,26.0,NFL,26.0,1.0
HillCo21,2013,T,493.0,NFL,493.0,1.0
HillCo21,2014,T,68.0,NFL,68.0,1.0
HillDa02,2017,CB,7.0,NFL,7.0,1.0
HillDa04,2022,DB,58.0,NFL,350.0,0.1657142857142857
HillDa04,2022,FS,292.0,NFL,350.0,0.8342857142857143
HillDa04,2023,FS,1173.0,NFL,1173.0,1.0
HillDa04,2024,CB,284.0,NFL,284.0,1.0
HillDe02,2017,SS,312.0,NFL,312.0,1.0
HillDe02,2018,FS,524.0,NFL,524.0,1.0
HillDe02,2019,SS,505.0,NFL,505.0,1.0
HillDe02,2020,DB,44.0,NFL,127.0,0.3464566929133858
HillDe02,2020,SS,83.0,NFL,127.0,0.6535433070866141
HillDo00,2018,RB,207.0,NFL,207.0,1.0
HillDo00,2019,RB,353.0,NFL,353.0,1.0
HillDo00,2020,RB,111.0,NFL,111.0,1.0
HillDo00,2021,RB,260.0,NFL,260.0,1.0
HillDo00,2022,RB,317.0,NFL,317.0,1.0
HillHo00,2018,CB,592.0,NFL,634.0,0.9337539432176656
HillHo00,2018,DB,42.0,NFL,634.0,0.06624605678233439
HillHo00,2019,CB,326.0,NFL,326.0,1.0
HillHo00,2020,CB,211.0,NFL,271.0,0.7785977859778598
HillHo00,2020,DB,60.0,NFL,271.0,0.22140221402214022
HillJa01,2017,CB,80.0,NFL,80.0,1.0
HillJa02,2024,LB,126.0,NFL,126.0,1.0
HillJe01,2014,RB,526.0,NFL,526.0,1.0
HillJe01,2015,RB,496.0,NFL,496.0,1.0
HillJe01,2016,RB,443.0,NFL,443.0,1.0
HillJe01,2017,RB,84.0,NFL,84.0,1.0
HillJe01,2018,RB,18.0,NFL,18.0,1.0
HillJo01,2013,DT,64.0,NFL,64.0,1.0
HillJo01,2014,DT,361.0,NFL,361.0,1.0
HillJo01,2015,DT,402.0,NFL,402.0,1.0
HillJo01,2016,DT,63.0,NFL,63.0,1.0
HillJo02,2013,TE,599.0,NFL,599.0,1.0
HillJo02,2014,TE,631.0,NFL,631.0,1.0
HillJo02,2015,TE,730.0,NFL,730.0,1.0
HillJo02,2016,TE,504.0,NFL,504.0,1.0
HillJo02,2017,TE,864.0,NFL,864.0,1.0
HillJo02,2018,TE,777.0,NFL,777.0,1.0
HillJo02,2019,TE,870.0,NFL,870.0,1.0
HillJo02,2020,TE,542.0,NFL,542.0,1.0
HillJo03,2019,RB,115.0,NFL,115.0,1.0
HillJu00,2019,RB,332.0,NFL,332.0,1.0
HillJu00,2020,RB,308.0,NFL,308.0,1.0
HillJu00,2022,RB,503.0,NFL,503.0,1.0
HillJu00,2023,RB,609.0,NFL,609.0,1.0
HillJu00,2024,RB,535.0,NFL,535.0,1.0
HillJu01,2021,LB,15.0,NFL,15.0,1.0
HillJu02,2023,TE,462.0,NFL,462.0,1.0
HillJu02,2024,TE,744.0,NFL,744.0,1.0
HillKJ00,2020,WR,239.0,NFL,239.0,1.0
HillKJ00,2021,WR,33.0,NFL,33.0,1.0
HillKy00,2021,RB,102.0,NFL,102.0,1.0
HillKy00,2022,RB,9.0,NFL,9.0,1.0
HillMi00,2013,RB,91.0,NFL,91.0,1.0
HillMi00,2014,RB,26.0,NFL,26.0,1.0
HillPe00,2013,RB,202.0,NFL,202.0,1.0
HillPe00,2014,RB,195.0,NFL,195.0,1.0
HillRa01,2016,T,54.0,NFL,54.0,1.0
HillRa01,2017,T,776.0,NFL,776.0,1.0
HillRa01,2018,T,587.0,NFL,587.0,1.0
HillRa01,2019,T,252.0,NFL,252.0,1.0
HillRa01,2020,T,190.0,NFL,190.0,1.0
HillRa01,2021,T,410.0,NFL,410.0,1.0
HillRo00,2013,RB,163.0,NFL,163.0,1.0
HillRo00,2014,RB,331.0,NFL,331.0,1.0
HillRo00,2015,RB,593.0,NFL,593.0,1.0
HillRo00,2016,RB,134.0,NFL,134.0,1.0
HillSa99,2013,DT,433.0,NFL,433.0,1.0
HillSa99,2014,NT,654.0,NFL,654.0,1.0
HillSa99,2015,NT,218.0,NFL,218.0,1.0
HillSh00,2013,QB,2.0,NFL,2.0,1.0
HillSh00,2014,QB,450.0,NFL,450.0,1.0
HillSh00,2015,QB,28.0,NFL,28.0,1.0
HillSh00,2016,QB,74.0,NFL,74.0,1.0
HillSt00,2013,WR,594.0,NFL,594.0,1.0
HillTa00,2017,QB,107.0,NFL,107.0,1.0
HillTa00,2018,QB,604.0,NFL,604.0,1.0
HillTa00,2019,QB,578.0,NFL,578.0,1.0
HillTa00,2020,QB,588.0,NFL,588.0,1.0
HillTa00,2021,QB,458.0,NFL,458.0,1.0
HillTa00,2022,QB,63.0,NFL,495.0,0.12727272727272726
HillTa00,2022,TE,432.0,NFL,495.0,0.8727272727272727
HillTa00,2023,QB,590.0,NFL,590.0,1.0
HillTa00,2024,TE,298.0,NFL,298.0,1.0
HillTo21,2014,T,24.0,NFL,24.0,1.0
HillTo21,2015,T,107.0,NFL,107.0,1.0
HillTo21,2016,T,101.0,NFL,101.0,1.0
HillTr00,2019,DT,125.0,NFL,125.0,1.0
HillTr00,2020,DT,244.0,NFL,244.0,1.0
HillTr00,2021,DT,195.0,NFL,195.0,1.0
HillTr00,2022,DT,236.0,NFL,236.0,1.0
HillTr00,2023,DT,4.0,NFL,4.0,1.0
HillTr00,2024,DT,15.0,NFL,15.0,1.0
HillTr01,2015,CB,70.0,NFL,70.0,1.0
HillTr01,2016,CB,480.0,NFL,480.0,1.0
HillTr01,2017,CB,498.0,NFL,498.0,1.0
HillTr01,2018,CB,637.0,NFL,637.0,1.0
HillTr01,2019,CB,695.0,NFL,695.0,1.0
HillTr01,2020,CB,1118.0,NFL,1118.0,1.0
HillTr01,2021,CB,575.0,NFL,575.0,1.0
HillTr01,2022,CB,704.0,NFL,704.0,1.0
HillTr01,2023,CB,564.0,NFL,564.0,1.0
HillTr01,2024,CB,243.0,NFL,243.0,1.0
HillTr03,2021,C,293.0,NFL,293.0,1.0
HillTr03,2022,C,73.0,NFL,73.0,1.0
HillTr03,2024,C,3.0,NFL,3.0,1.0
HillTy00,2016,WR,599.0,NFL,599.0,1.0
HillTy00,2017,WR,901.0,NFL,901.0,1.0
HillTy00,2018,WR,1083.0,NFL,1083.0,1.0
HillTy00,2019,WR,756.0,NFL,756.0,1.0
HillTy00,2020,WR,1087.0,NFL,1087.0,1.0
HillTy00,2021,WR,1050.0,NFL,1050.0,1.0
HillTy00,2022,WR,866.0,NFL,866.0,1.0
HillTy00,2023,WR,738.0,NFL,738.0,1.0
HillTy00,2024,WR,915.0,NFL,915.0,1.0
HillWe00,2019,RB,23.0,NFL,23.0,1.0
HillWi01,2013,FS,922.0,NFL,922.0,1.0
HillWi01,2014,FS,773.0,NFL,773.0,1.0
HillWi01,2015,SS,1069.0,NFL,1069.0,1.0
HiltMi01,2017,CB,729.0,NFL,729.0,1.0
HiltMi01,2018,CB,646.0,NFL,646.0,1.0
HiltMi01,2019,CB,719.0,NFL,719.0,1.0
HiltMi01,2020,CB,540.0,NFL,540.0,1.0
HiltMi01,2021,CB,1033.0,NFL,1033.0,1.0
HiltMi01,2022,CB,849.0,NFL,849.0,1.0
HiltMi01,2023,CB,885.0,NFL,885.0,1.0
HiltMi01,2024,CB,752.0,NFL,752.0,1.0
HiltT.00,2013,WR,923.0,NFL,923.0,1.0
HiltT.00,2014,WR,989.0,NFL,989.0,1.0
HiltT.00,2015,WR,927.0,NFL,927.0,1.0
HiltT.00,2016,WR,957.0,NFL,957.0,1.0
HiltT.00,2017,WR,926.0,NFL,926.0,1.0
HiltT.00,2018,WR,875.0,NFL,875.0,1.0
HiltT.00,2019,WR,478.0,NFL,478.0,1.0
HiltT.00,2020,WR,745.0,NFL,745.0,1.0
HiltT.00,2021,WR,337.0,NFL,337.0,1.0
HiltT.00,2022,WR,112.0,NFL,112.0,1.0
HineDJ00,2018,LB,239.0,NFL,239.0,1.0
HineNy00,2018,RB,547.0,NFL,547.0,1.0
HineNy00,2019,RB,426.0,NFL,426.0,1.0
HineNy00,2020,RB,504.0,NFL,504.0,1.0
HineNy00,2021,RB,425.0,NFL,425.0,1.0
HineNy00,2022,RB,356.0,NFL,356.0,1.0
HiniKu00,2022,DT,501.0,NFL,501.0,1.0
HiniKu00,2023,DT,675.0,NFL,675.0,1.0
HiniKu00,2024,DT,254.0,NFL,254.0,1.0
HintCh01,2022,DT,103.0,NFL,103.0,1.0
